id,Product,PMM,Doc_DRI,Doc_type,Content_Title,Description,Update_frequency,Content_status,Last_updated_on,Link,Generated_Keywords
825,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,How ManageEngine's EventLog Analyzer helped FMC by balancing security and efficiency,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/products/eventlog/case-studies/eventlog-analyzer-federal-maritime-commission-case-study.html,"eventlog, manageengine, analyzer, helped, log360"
826,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Unifying systems monitoring: How St. Johns County Tax Collector's office enhanced security with Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-sjctax-case-study.html,"systems, unifying, monitoring, johns, log360"
827,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,How ManageEngine Log360 helped to elevate security for Electroimpact,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-electroimpact-case-study.html,"elevate, manageengine, log360, helped, security"
828,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,How Log360 supports ACSI in safeguarding data integrity and managing account lockouts,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-automated-collection-services-inc-case-study.html,"data, safeguarding, supports, acsi, log360"
829,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Navigating the audit landscape with Log360: A case study on Farmers Trust & Savings Bank,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-farmers-trust-bank-case-study.html,"study, case, audit, navigating, log360"
830,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,"Crusader Community Health uses Log360 to detect and mitigate cyberattacks | With the help of advanced threat analytics, Crusader Community Health secures its sensitive data",A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-crusader-community-health-case-study.html,"crusader, uses, community, health, log360"
831,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Panther Systems leverages ManageEngine Log360's real-time correlation engine to thwart security attacks,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-panther-systems-case-study.html,"systems, panther, leverages, manageengine, log360"
832,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Strengthening cybersecurity: How Log360 helps SafeRack strengthen its network security,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-saferack-case-study.html,"strengthening, cybersecurity, helps, saferack, log360"
833,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,U.S. Geological Survey combats Log4j security threat with Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-us-geo-survey-case-study.html,"survey, log4j, combats, geological, log360"
834,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,How Calgon Carbon saved thousands safeguarding itself from a phishing attack using Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-calgon-carbon-case-study.html,"thousands, saved, log360, calgon, carbon"
835,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Detecting and mitigating cyber-threats with Log360: A case study on Teague's security success,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-teague-case-study.html,"study, mitigating, case, detecting, log360"
836,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Unleash real-time security intelligence: Discover how Log360's correlation engine empowered Paradyn's MSSP services,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-paradyn-case-study.html,"time, unleash, security, log360, real"
837,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Proactive security monitoring: Log360 helps detect failed logons for Helsingin aikuisopisto,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-helsingin-aikuisopisto-case-study.html,"monitoring, helps, proactive, log360, security"
838,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,How Log360 transformed Savana's security landscape,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-savana-case-study.html,"savana, transformed, log360, landscape, security"
839,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,4 ways Buyers Products mitigates threats using Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-buyers-products-case-study.html,"buyers, ways, products, mitigates, log360"
840,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Enhancing cyberdefense: Log360 enables Chugach Government Solutions to meet security requirements,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-chugach-government-solutions-case-study.html,"cyberdefense, chugach, enables, enhancing, log360"
841,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Overcoming SIEM challenges: Public Storage's transformation with Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-public-storage-case-study.html,"public, challenges, overcoming, siem, log360"
842,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Enhancing IT security and efficiency at Saint Francis Ministries with Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-st-francis-case-study.html,"efficiency, saint, log360, enhancing, security"
843,Log360,Subha,itsecurity-mktg@zohocorp.com,Brochure or flyer,Brochure,"A PDF with 2-3 pages that gives an overview of the product, its features, and benefits, and basic pricing/licensing details.",,Under update,,https://download.manageengine.com/log-management/unified-siem-solution-with-integrated-dlp-and-casb-capabilities.pdf,"brochure, pages, pdf, gives, log360"
844,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Comparison documents,All coparison document's learn link,,To be updated,,https://one.zoho.com/zohoone/zohocorp/home/cxapp/learn/portal/zohocorp/manual/comparison-docs/article/log360-vs-azure-sentinel,"documents, comparison, learn, coparison, log360"
845,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsAlertLogic,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejk8ea95496c961407b9ad975d5058663c4,"competitor, log360vsalertlogic, battlecard, log360"
846,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360 vs Solarwinds,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/27p74970e6659bc6c4cca9ee671e5c4525ca3,"solarwinds, competitor, battlecard, log360"
847,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360 vs Datadog,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/og55j5b8fb37ca22f4447a5dc5d04d5819f0b,"datadog, competitor, battlecard, log360"
848,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360 vs Logrythm,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/og55j1df7fe56697041a3b4899bc218e9e0ac,"competitor, logrythm, battlecard, log360"
849,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360 Vs Netwrix Auditor,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/og55jdac39daf23e54027917921f2c6a2d758,"battlecard, netwrix, log360, auditor, competitor"
850,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsTenable,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejkdc141bda9e2f43ceab87acaf3cc61481,"competitor, battlecard, log360vstenable, log360"
851,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsCrowdstrike,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejkb86f3f4067fc4c3f856115ba21a4d430,"competitor, battlecard, log360vscrowdstrike, log360"
852,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsVaronis,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejkd8e18bb852d04ed7b490e8a491ad0f63,"log360vsvaronis, competitor, battlecard, log360"
853,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsQuestSpotlight,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejkd42b2624f47043ae843ccee50f2af95c,"competitor, log360vsquestspotlight, battlecard, log360"
854,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsEnergyLogserver,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejk1e835ad6ddb040a7be561fdba9f96c0e,"competitor, log360vsenergylogserver, battlecard, log360"
855,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsAzureSentinel,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/og55j55443c09b83a49cfa006c6599932aacd,"competitor, log360vsazuresentinel, battlecard, log360"
856,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsRapid7,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/cy5wrabfb496fd4d0410696e65d03d0a9f2ee,"competitor, battlecard, log360vsrapid7, log360"
857,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsMcAfeeESM,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/ef0vz80ce103e09a84cdcb96e3182b86341e8,"competitor, battlecard, log360, log360vsmcafeeesm"
858,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsCimTrak,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/ef0vz6c09ab7f7505421dba4b77e20667e3e6,"competitor, log360vscimtrak, battlecard, log360"
859,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsSemperisPurpleKnightandDirectoryServicesProtector,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/cy5wra32a735a2ac14fa6a107cb7b6057f278,"competitor, battlecard, log360vssemperispurpleknightanddirectoryservicesprotector, log360"
860,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsSplunkEnterprise,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/og55je9beab16cc2b4ac0b2b2be0c97171c9c,"competitor, log360vssplunkenterprise, battlecard, log360"
861,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsBusinessLOGManagement,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejk8b796b9481c44638bd8b1a5db219cbc9,"competitor, battlecard, log360, log360vsbusinesslogmanagement"
862,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsAlienVaultUSM,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/adejkdd4c0607ab3d49e3a6eeceb7e95bf811,"competitor, battlecard, log360vsalienvaultusm, log360"
863,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsIBMQRadarComparisonDocument,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/og55j28cc6465f0dd4311909c741750f1b706,"competitor, log360vsibmqradarcomparisondocument, battlecard, log360"
864,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsMicrosoftSentinelComparisonDocument,A battlecard between Log360 and its competitor,,Under update,,https://workdrive.zoho.com/file/oyedia205ff455be44388bd60d6bc569221c5,"competitor, battlecard, log360, log360vsmicrosoftsentinelcomparisondocument"
865,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsLogz.io,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/cv1174f31406560ed415a836664257272aea0,"competitor, log360vslogz, battlecard, log360"
866,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsEsecureSecureVisio,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/cv117f0a929109ce24520b923f4f106016cf6,"competitor, log360vsesecuresecurevisio, battlecard, log360"
867,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsEclecticIQ,A battlecard between Log360 and its competitor,,To be updated,,https://workdrive.zoho.com/file/cv117c2f170a5ef5c4d5e81ad64b29c162812,"competitor, log360vseclecticiq, battlecard, log360"
868,Log360,Subha,itsecurity-mktg@zohocorp.com,Comparison document,Log360vsVectraAIComparisonDocument,A battlecard between Log360 and its competitor,,Up-to-date,,https://workdrive.zoho.com/file/cv117c2519025a56f4d81b70681c1be2973e8,"log360vsvectraaicomparisondocument, competitor, battlecard, log360"
869,Log360,Subha,itsecurity-mktg@zohocorp.com,Datasheet,Log360 datasheet,A datasheet on the features of Log360,,Up-to-date,,https://workdrive.zoho.com/file/tapfc066e90fe23cd45d9aa4c4624c0a4b9af,"datasheet, log360"
